"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-sea - Wellfleet Cottage","73","641","Wellfleet Cottage is a holiday cottage to rent, located in Wells-next-the-sea, Norfolk. The cottage sleeps 5.","109","644","","0","Wellfleet Cottage","17","","0","from £ 665 to £ 1,180 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","","","","","","194243","30924","30924","11.846","","2799","404","6.928","90.872","Very Easy","8.407","2","2","","26","6","0","1.700","41","32","0","31","31","0","","","","","653487f034e11e81d27cab58827819d3","1.192","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","2026-05-08 14:18:35"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - Bluebell Cottage","68","614","Bluebell Cottage is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 3.","104","632","","0","Bluebell Cottage","16","","0","from £ 660 to £ 1,170 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","","","","","","216159","34887","34887","13.365","","2992","454","6.590","88.430","Easy","8.129","2","2","","16","4","0","1.130","41","32","0","25","25","0","","","","","b161aadd17b56e68ab29394a1d5dd0cb","1.291","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","2026-05-08 14:18:35"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Truncheon's Reach","73","655","Truncheon's Reach is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 4.","109","658","","0","Truncheon’s Reach","17","","0","from £ 745 to £ 1,340 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","","","","","","221552","39368","39368","15.081","","4429","628","7.053","89.194","Easy","11.465","2","2","","16","4","0","1.130","41","32","0","26","26","0","","","","","2159a2e799ec1753cb6ef4ce265f11e6","0.925","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","2026-05-08 14:18:35"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Old Hunstanton - Seasalt Cottage","67","600","Seasalt Cottage is a holiday cottage to rent, located in Old Hunstanton, Norfolk. The cottage sleeps 4.","103","624","","0","Seasalt Cottage","15","","0","from £ 640 to £ 1,085 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","","","","","","187004","29389","29389","11.258","","2384","363","6.567","91.899","Very Easy","7.450","2","2","","26","6","0","1.700","41","32","0","29","29","0","","","","","a9eee413c1ef5c8c801c2581147b7800","1.359","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","2026-05-08 14:18:35"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Docking - Star Cottage","57","502","Star Cottage is a holiday cottage to rent, located in Docking, Norfolk. The cottage sleeps 3.","93","555","","0","Star Cottage","12","","0","from £ 475 to £ 845 per week","28","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","","","","","","186454","28529","28529","10.929","","2037","312","6.529","90.606","Very Easy","6.520","2","2","","16","4","0","1.130","41","32","0","30","30","0","","","","","eaabca8cc38c1cd6992dd3b86d09feb2","0.827","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","2026-05-08 14:18:36"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Stanhoe - Grasshopper Cottage","64","582","Grasshopper Cottage is a holiday cottage to rent, located in Stanhoe, Norfolk. The cottage sleeps 4.","100","612","","0","Grasshopper Cottage","19","","0","from £ 520 to £ 920 per week","28","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","","","","","","215194","33228","33228","12.729","","2657","408","6.512","90.344","Very Easy","7.234","2","2","","26","6","0","1.700","41","32","0","34","34","0","","","","","4d3b2e20a48e3a228ef4fbb917862a85","2.071","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","2026-05-08 14:18:35"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Norton - Mill View Burnham Norton","76","698","Mill View Burnham Norton is a holiday cottage to rent, located in Burnham Norton, Norfolk. The cottage sleeps 4.","112","693","","0","Mill View Burnham Norton","24","","0","from £ 725 to £ 1,325 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","","","","","","235340","37992","37992","14.554","","3842","545","7.050","87.929","Easy","9.560","2","2","","26","6","0","1.700","41","32","0","39","39","0","","","","","34293afc872bf633038ff3d661f83d02","1.188","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","2026-05-08 14:18:36"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Old Hunstanton - Jeeves Hideaway","67","613","Jeeves Hideaway is a holiday cottage to rent, located in Old Hunstanton, Norfolk. The cottage sleeps 2.","103","633","","0","Jeeves Hideaway","15","","0","from £ 750 to £ 990 per week","28","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","","","","","","134665","25186","25186","9.648","","1401","199","7.040","96.913","Very Easy","6.116","2","2","","16","4","0","1.130","41","32","0","16","16","0","","","","","97a34c9e7960eec88bdf23973688ccc1","1.080","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","2026-05-08 14:18:37"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Bailey Wick Cottage","75","664","Bailey Wick Cottage is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 4.","111","662","","0","Bailey Wick Cottage","19","","0","from £ 680 to £ 1,170 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","","","","","","182363","30705","30705","11.763","","2754","395","6.972","90.706","Very Easy","8.778","2","2","","26","6","0","1.700","41","32","0","25","25","0","","","","","6d1e33134bb87e4c5b0d7b88a40ed84f","1.374","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","2026-05-08 14:18:36"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Ella's Cottage","70","608","Ella's Cottage is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 4.","106","624","","0","Ella’s Cottage","14","","0","from £ 660 to £ 1,225 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","","","","","","241162","40287","40287","15.433","","4363","636","6.860","86.962","Easy","10.495","2","2","","26","6","0","1.700","41","32","0","30","30","0","","","","","69906c7eacf9921fb619f4c963976ec6","1.661","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","2026-05-08 14:18:36"
"https://www.sowerbysholidaycottages.co.uk/wishlist/","text/html; charset=UTF-8","200","OK","Indexable","","Wishlist - Sowerbys Holiday Cottages","36","330","Save your favourite Sowerbys holiday cottages, compare options and plan your perfect Norfolk getaway with our easy-to-use wishlist feature.","139","873","","0","","0","","0","You have no properties saved on your wishlist","45","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/wishlist/","","","","","","72714","16595","16595","6.357","","24","8","3.000","73.365","Fairly Easy","1.199","2","1","","5","1","0","0.280","37","30","0","2","2","0","","","","","fa9c62e8eca05078085cb4e19935183f","0.436","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/wishlist/","2026-05-08 14:18:38"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Stiffkey - Fox Cottage","57","494","Fox Cottage is a holiday cottage to rent, located in Stiffkey, Norfolk. The cottage sleeps 2.","93","549","","0","Fox Cottage","11","","0","from £ 665 to £ 1,020 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","","","","","","283024","43529","43529","16.675","","5267","784","6.718","87.918","Easy","10.800","2","2","","26","6","0","1.700","41","32","0","28","28","0","","","","","9b0ba573fa6c3f23427471cb9d966072","1.007","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","2026-05-08 14:18:37"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Thornham - Sunset View","57","521","Sunset View is a holiday cottage to rent, located in Thornham, Norfolk. The cottage sleeps 4.","93","567","","0","Sunset View","11","","0","from £ 655 to £ 1,155 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","","","","","","174650","28883","28883","11.065","","2264","331","6.840","92.984","Very Easy","7.617","2","2","","26","6","0","1.700","41","32","0","26","26","0","","","","","cc140c3d0a476d83d631a1bf90987672","0.871","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","2026-05-08 14:18:38"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","text/html; charset=UTF-8","200","OK","Indexable","","Holiday cottages in Old Hunstanton area, Norfolk - Sowerbys Holiday Cottages","76","692","Find the perfect holiday cottages to rent for short or long stays in Old Hunstanton area, Norfolk","97","586","","0","","0","","0","Old Hunstanton area","19","Old Hunstanton","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","","","","","","86220","17998","17998","6.895","","334","55","6.073","72.758","Fairly Easy","3.182","2","2","","6","2","0","0.570","45","38","0","2","2","0","","","","","7f42782e8daa62dc155e7ceff24e8d14","0.533","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","2026-05-08 14:18:38"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","text/html; charset=UTF-8","200","OK","Indexable","","Holiday cottages in Brancaster area, Norfolk - Sowerbys Holiday Cottages","72","650","Find the perfect holiday cottages to rent for short or long stays in Brancaster area, Norfolk","93","556","","0","","0","","0","Brancaster area","15","Thornham","8","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","","","","","","86647","18168","18168","6.960","","354","57","6.211","78.411","Fairly Easy","3.266","2","2","","6","2","0","0.570","45","38","0","2","2","0","","","","","9bd1a286fcd8c1dd140f7a08addb2f72","0.481","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","2026-05-08 14:18:38"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","text/html; charset=UTF-8","200","OK","Indexable","","Holiday cottages in The Burnhams area, Norfolk - Sowerbys Holiday Cottages","74","683","Find the perfect holiday cottages to rent for short or long stays in The Burnhams area, Norfolk","95","578","","0","","0","","0","The Burnhams area","17","Burnham Deepdale","16","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","","","","","","82737","17598","17598","6.741","","267","42","6.357","71.740","Fairly Easy","2.820","2","2","","6","2","0","0.570","43","36","0","2","2","0","","","","","56a892483322e7c05a4052ff9e0abff5","0.789","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","2026-05-08 14:18:38"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","text/html; charset=UTF-8","200","OK","Indexable","","Holiday cottages in Wells-next-the-Sea area, Norfolk - Sowerbys Holiday Cottages","80","722","Find the perfect holiday cottages to rent for short or long stays in Wells-next-the-Sea area, Norfolk","101","601","","0","","0","","0","Wells-next-the-Sea area","23","Wells-next-the-sea","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","","","","","","91808","18601","18601","7.126","","520","82","6.341","82.284","Easy","4.105","2","2","","6","2","0","0.570","48","41","0","2","2","0","","","","","8f144c4567474d9ac419398c720fbc2","0.650","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","2026-05-08 14:18:39"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Boatman's Cottage","73","657","Boatman's Cottage is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 3.","109","660","","0","Boatman’s Cottage","17","","0","from £ 815 to £ 1,300 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","","","","","","208054","35018","35018","13.415","","3349","480","6.977","88.250","Easy","9.486","2","2","","29","7","0","1.980","41","32","0","29","29","0","","","","","372c2e5c1a770fb150e599e19de970b7","1.313","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","2026-05-08 14:18:39"
